0.0	59.0	2.463	1.238
0.0	238.0	18.378	-9.572
0.0	240.0	15.34	-9.329
0.0	245.0	-2.565	-3.969
0.0	252.0	20.139	5.564
0.0	254.0	10.274	-6.215
0.0	456.0	16.323	-9.393
0.0	505.0	16.425	-10.58
0.0	590.0	19.259	-10.21
12.0	59.0	2.31	1.238
12.0	238.0	18.378	-9.623
12.0	240.0	15.34	-9.329
12.0	245.0	-2.565	-3.969
12.0	252.0	20.216	5.794
12.0	254.0	10.708	-6.062
12.0	456.0	16.323	-9.457
12.0	505.0	16.425	-10.58
12.0	590.0	19.259	-10.21
24.0	59.0	2.182	1.302
24.0	238.0	18.378	-9.623
24.0	240.0	15.34	-9.329
24.0	245.0	-2.565	-3.969
24.0	252.0	20.28	6.1
24.0	254.0	11.193	-5.883
24.0	456.0	16.323	-9.508
24.0	505.0	16.425	-10.58
24.0	590.0	19.259	-10.21
36.0	59.0	2.106	1.302
36.0	238.0	18.378	-9.623
36.0	240.0	15.34	-9.329
36.0	245.0	-2.565	-3.969
36.0	252.0	20.356	6.381
36.0	254.0	11.678	-5.705
36.0	456.0	16.323	-9.508
36.0	505.0	16.425	-10.58
36.0	590.0	19.259	-10.21
36.0	389.0	20.394	-6.113
48.0	59.0	1.953	1.366
48.0	238.0	18.378	-9.623
48.0	240.0	15.34	-9.329
48.0	245.0	-2.565	-3.969
48.0	252.0	20.42	6.688
48.0	254.0	12.112	-5.475
48.0	456.0	16.323	-9.572
48.0	505.0	16.425	-10.58
48.0	590.0	19.259	-10.21
48.0	389.0	20.177	-6.228
60.0	59.0	1.825	1.417
60.0	238.0	18.455	-9.623
60.0	240.0	15.34	-9.329
60.0	245.0	-2.565	-3.969
60.0	252.0	20.56	6.968
60.0	254.0	12.597	-5.296
60.0	456.0	16.323	-9.572
60.0	505.0	16.425	-10.58
60.0	590.0	19.259	-10.21
60.0	389.0	19.897	-6.343
72.0	59.0	1.748	1.417
72.0	238.0	18.455	-9.623
72.0	240.0	15.34	-9.329
72.0	245.0	-2.565	-3.969
72.0	252.0	20.637	7.198
72.0	254.0	13.018	-5.118
72.0	456.0	16.323	-9.623
72.0	505.0	16.425	-10.58
72.0	590.0	19.259	-10.21
72.0	389.0	19.68	-6.458
84.0	59.0	1.621	1.468
84.0	238.0	18.455	-9.623
84.0	240.0	15.34	-9.329
84.0	245.0	-2.565	-3.969
84.0	252.0	20.701	7.479
84.0	254.0	13.362	-5.067
84.0	456.0	16.323	-9.623
84.0	505.0	16.425	-10.58
84.0	590.0	19.259	-10.21
84.0	389.0	19.271	-6.509
96.0	59.0	1.621	1.468
96.0	238.0	18.455	-9.623
96.0	240.0	15.34	-9.329
96.0	245.0	-2.565	-3.969
96.0	252.0	20.841	7.785
96.0	254.0	13.72	-4.939
96.0	456.0	16.323	-9.623
96.0	505.0	16.425	-10.58
96.0	590.0	19.259	-10.21
96.0	389.0	18.914	-6.509
108.0	59.0	1.544	1.468
108.0	238.0	18.455	-9.623
108.0	240.0	15.34	-9.329
