0.0	0.0	12.084	-9.238
0.0	8.0	-8.517	-0.253
0.0	46.0	3.235	31.574
0.0	26.0	0.175	51.629
12.0	0.0	12.396	-9.55
12.0	8.0	-8.517	1.286
12.0	46.0	2.924	31.399
12.0	26.0	0.175	51.629
24.0	0.0	12.708	-9.745
24.0	8.0	-8.517	2.904
24.0	46.0	2.69	31.243
24.0	26.0	0.175	51.629
36.0	0.0	13.097	-9.901
36.0	8.0	-8.517	4.522
36.0	46.0	2.417	31.087
36.0	26.0	0.175	51.629
48.0	0.0	13.409	-10.057
48.0	8.0	-8.517	6.139
48.0	46.0	2.144	31.087
48.0	26.0	0.175	51.629
60.0	0.0	13.818	-10.213
60.0	8.0	-8.673	7.601
60.0	46.0	1.871	30.911
60.0	26.0	0.175	51.629
72.0	0.0	14.13	-10.369
72.0	8.0	-8.829	9.219
72.0	46.0	1.715	30.755
72.0	26.0	0.175	51.629
72.0	35.0	-14.169	-7.465
84.0	0.0	14.52	-10.525
84.0	8.0	-9.297	10.447
84.0	46.0	1.637	30.599
84.0	26.0	0.175	51.629
84.0	35.0	-15.358	-7.133
96.0	0.0	14.832	-10.681
96.0	8.0	-9.687	11.733
96.0	46.0	1.481	30.424
96.0	26.0	0.175	51.629
96.0	35.0	-16.528	-6.822
108.0	0.0	15.222	-11.031
108.0	8.0	-10.018	12.708
108.0	46.0	1.403	30.424
108.0	26.0	0.175	51.629
108.0	35.0	-17.716	-6.49
120.0	0.0	15.456	-11.187
120.0	8.0	-9.375	10.252
120.0	46.0	1.325	30.268
120.0	26.0	0.175	51.629
120.0	35.0	-18.886	-6.159
132.0	0.0	15.709	-11.343
132.0	8.0	-8.751	7.913
132.0	46.0	1.247	30.112
132.0	26.0	0.175	51.629
132.0	35.0	-20.075	-5.847
144.0	0.0	15.865	-11.655
144.0	8.0	-9.765	8.322
144.0	46.0	1.15	29.937
144.0	26.0	0.175	51.629
144.0	35.0	-21.244	-5.516
156.0	0.0	16.099	-11.85
156.0	8.0	-14.929	15.943
156.0	46.0	0.994	29.781
156.0	26.0	0.175	51.629
156.0	35.0	-25.532	-5.847
168.0	0.0	16.333	-12.162
168.0	8.0	-16.683	16.099
168.0	46.0	0.994	29.625
168.0	26.0	0.175	51.629
168.0	35.0	-27.091	-6.003
180.0	0.0	16.567	-12.318
180.0	8.0	-18.418	16.274
180.0	46.0	1.072	29.138
180.0	26.0	0.175	51.629
180.0	35.0	-27.091	-6.003
192.0	0.0	16.8	-12.474
192.0	8.0	-20.192	16.508
192.0	46.0	1.247	28.806
192.0	26.0	0.175	51.629
192.0	35.0	-27.091	-6.003
204.0	0.0	17.034	-12.785
204.0	8.0	-21.946	16.664
204.0	46.0	1.325	28.319
204.0	26.0	0.175	51.629
204.0	35.0	-26.527	-6.065
216.0	0.0	17.268	-12.98
216.0	8.0	-23.68	16.82
216.0	46.0	1.481	28.007
216.0	26.0	0.175	51.629
216.0	35.0	-25.911	-6.133
216.0	52.0	18.36	22.511
228.0	0.0	17.502	-13.292
228.0	8.0	-23.36	16.494
228.0	46.0	1.559	27.52
228.0	26.0	0.175	51.629
228.0	35.0	-25.296	-6.201
228.0	52.0	18.847	22.667
240.0	35.0	-24.68	-6.269
240.0	52.0	19.315	22.667
252.0	35.0	-24.065	-6.337
252.0	52.0	19.938	22.336
264.0	35.0	-23.449	-6.405
264.0	52.0	20.659	22.004
276.0	35.0	-22.834	-6.473
276.0	52.0	21.283	22.004
288.0	35.0	-22.218	-6.541
288.0	52.0	21.907	22.004
300.0	35.0	-21.603	-6.609
300.0	52.0	22.297	22.004
312.0	52.0	22.297	22.004
