0.0	184.0	3.949	16.07
0.0	188.0	10.107	-13.997
0.0	192.0	3.832	-15.757
0.0	223.0	-20.781	-14.036
12.0	184.0	4.731	15.972
12.0	188.0	10.107	-13.997
12.0	192.0	3.206	-15.679
12.0	223.0	-20.859	-14.134
12.0	186.0	-14.369	2.541
24.0	184.0	5.591	15.894
24.0	188.0	10.107	-13.997
24.0	192.0	2.541	-15.561
24.0	223.0	-20.859	-14.134
24.0	186.0	-14.721	3.245
24.0	185.0	6.158	7.702
24.0	195.0	13.997	-8.152
36.0	184.0	6.451	15.796
36.0	188.0	10.107	-13.997
36.0	192.0	1.955	-15.483
36.0	223.0	-20.859	-14.134
36.0	186.0	-15.151	3.832
36.0	185.0	6.588	7.702
36.0	195.0	13.704	-7.702
48.0	184.0	7.311	15.796
48.0	188.0	10.107	-13.997
48.0	192.0	1.329	-15.405
48.0	223.0	-20.859	-14.134
48.0	186.0	-15.503	4.379
48.0	185.0	7.096	7.702
48.0	195.0	13.489	-7.272
60.0	184.0	8.172	15.718
60.0	188.0	10.107	-13.997
60.0	192.0	0.665	-15.327
60.0	223.0	-20.859	-14.134
60.0	186.0	-15.933	4.809
60.0	185.0	7.683	7.702
60.0	195.0	13.274	-6.842
72.0	184.0	8.973	15.718
72.0	188.0	10.107	-13.997
72.0	192.0	0.117	-15.209
72.0	223.0	-20.859	-14.134
72.0	186.0	-16.382	5.239
72.0	185.0	8.269	7.702
72.0	195.0	13.0	-6.393
72.0	190.0	19.452	-14.349
84.0	184.0	9.696	15.718
84.0	188.0	10.107	-13.997
84.0	192.0	-0.391	-15.131
84.0	223.0	-20.859	-14.134
84.0	186.0	-16.812	5.591
84.0	185.0	8.739	7.82
84.0	195.0	12.492	-5.943
84.0	190.0	19.452	-14.349
96.0	184.0	10.4	15.718
96.0	188.0	10.107	-13.997
96.0	192.0	-0.821	-15.131
96.0	223.0	-20.859	-14.134
96.0	186.0	-17.164	6.06
96.0	185.0	9.325	8.054
96.0	195.0	12.062	-5.513
96.0	190.0	19.452	-14.701
108.0	184.0	11.124	15.796
108.0	188.0	10.107	-13.997
108.0	192.0	-1.173	-15.053
108.0	223.0	-20.859	-14.134
108.0	186.0	-17.594	6.49
108.0	185.0	9.833	8.328
108.0	195.0	11.554	-5.083
108.0	190.0	19.452	-15.131
120.0	184.0	11.847	15.796
120.0	188.0	10.107	-13.997
120.0	192.0	-1.603	-15.053
120.0	223.0	-20.859	-14.134
120.0	186.0	-18.024	6.92
120.0	185.0	10.42	8.602
120.0	195.0	11.124	-4.731
120.0	190.0	19.53	-15.581
132.0	184.0	12.551	15.894
132.0	188.0	10.107	-13.997
132.0	192.0	-2.111	-14.857
132.0	223.0	-20.918	-14.134
132.0	186.0	-18.455	7.351
132.0	185.0	10.909	8.758
132.0	195.0	10.615	-4.281
132.0	190.0	19.53	-16.011
144.0	184.0	13.274	15.894
144.0	188.0	10.107	-13.997
144.0	192.0	-2.698	-14.623
144.0	223.0	-20.918	-14.134
144.0	186.0	-18.806	7.702
144.0	185.0	11.475	9.032
144.0	195.0	10.185	-3.832
144.0	190.0	19.53	-16.461
156.0	184.0	13.997	15.972
156.0	188.0	10.107	-13.997
156.0	192.0	-3.284	-14.427
156.0	223.0	-20.918	-14.134
156.0	186.0	-19.1	8.172
156.0	185.0	11.984	9.305
156.0	195.0	9.677	-3.402
156.0	190.0	19.373	-16.812
168.0	184.0	14.701	15.972
168.0	188.0	10.107	-13.997
168.0	192.0	-3.832	-14.154
168.0	223.0	-20.918	-14.212
168.0	186.0	-19.315	8.602
168.0	185.0	12.492	9.56
168.0	195.0	9.247	-3.05
168.0	190.0	19.315	-17.242
180.0	184.0	15.444	16.07
180.0	188.0	10.107	-13.997
180.0	192.0	-4.418	-13.997
180.0	223.0	-20.918	-14.212
180.0	186.0	-19.608	9.032
180.0	185.0	12.922	9.814
180.0	195.0	8.817	-2.698
180.0	190.0	19.237	-17.594
192.0	184.0	16.148	16.07
192.0	188.0	10.107	-13.997
192.0	192.0	-5.005	-13.802
192.0	223.0	-20.918	-14.212
192.0	186.0	-19.882	9.384
192.0	185.0	13.43	10.087
192.0	195.0	8.387	-2.424
192.0	190.0	19.158	-17.946
204.0	184.0	16.421	16.148
204.0	188.0	10.107	-13.997
204.0	192.0	-5.552	-13.567
204.0	223.0	-20.918	-14.212
204.0	186.0	-20.097	9.814
204.0	185.0	13.86	10.361
204.0	195.0	7.957	-2.072
204.0	190.0	19.021	-18.474
216.0	184.0	16.656	16.148
216.0	188.0	10.107	-13.997
216.0	192.0	-6.138	-13.372
216.0	223.0	-20.918	-14.212
216.0	186.0	-20.39	10.263
216.0	185.0	14.291	10.615
216.0	195.0	7.526	-1.72
216.0	190.0	18.885	-19.002
216.0	191.0	-26.9	-4.633
228.0	184.0	16.93	16.148
228.0	188.0	10.107	-13.997
228.0	192.0	-6.647	-13.215
228.0	223.0	-20.918	-14.212
228.0	186.0	-20.683	10.713
228.0	185.0	14.799	10.791
228.0	195.0	7.096	-1.486
228.0	190.0	18.728	-19.491
228.0	191.0	-26.587	-5.063
240.0	186.0	-20.898	11.143
240.0	185.0	15.229	11.065
240.0	195.0	6.745	-1.017
240.0	190.0	18.65	-19.999
240.0	191.0	-26.235	-5.513
240.0	189.0	10.107	-13.997
240.0	193.0	-7.233	-12.942
240.0	224.0	-20.918	-14.212
252.0	185.0	15.659	11.319
252.0	195.0	6.314	-0.508
252.0	190.0	18.681	-19.785
252.0	191.0	-25.961	-5.963
252.0	189.0	10.107	-13.997
252.0	193.0	-7.781	-12.746
252.0	224.0	-20.996	-14.212
252.0	187.0	-21.191	11.573
264.0	190.0	18.714	-19.551
264.0	191.0	-25.668	-6.393
264.0	189.0	10.107	-13.997
264.0	193.0	-8.367	-12.59
264.0	224.0	-20.996	-14.212
264.0	187.0	-21.465	12.121
264.0	196.0	5.884	0.039
276.0	190.0	18.747	-19.317
276.0	191.0	-25.297	-6.823
276.0	189.0	10.107	-13.997
276.0	193.0	-8.954	-12.316
276.0	224.0	-20.996	-14.212
276.0	187.0	-21.758	12.629
276.0	196.0	5.454	0.547
288.0	190.0	18.78	-19.083
288.0	191.0	-25.023	-7.272
288.0	189.0	10.107	-13.997
288.0	193.0	-9.501	-12.16
288.0	224.0	-20.996	-14.212
288.0	187.0	-22.052	13.176
288.0	196.0	4.946	0.821
300.0	190.0	18.813	-18.849
300.0	191.0	-24.671	-7.722
300.0	189.0	10.107	-13.997
300.0	193.0	-10.087	-11.886
300.0	224.0	-20.996	-14.212
300.0	187.0	-22.325	13.685
300.0	196.0	4.438	1.173
312.0	191.0	-24.163	-7.976
312.0	189.0	10.107	-13.997
312.0	193.0	-10.674	-11.71
312.0	224.0	-20.996	-14.212
312.0	187.0	-22.619	14.232
312.0	196.0	3.949	1.525
324.0	191.0	-23.655	-8.23
324.0	189.0	10.107	-13.997
324.0	193.0	-11.221	-11.534
324.0	224.0	-20.996	-14.212
324.0	187.0	-22.912	14.74
324.0	196.0	3.441	1.877
336.0	191.0	-23.146	-8.504
336.0	189.0	10.107	-13.997
336.0	193.0	-11.808	-11.26
336.0	224.0	-20.996	-14.291
336.0	187.0	-23.049	15.288
336.0	196.0	2.932	2.19
348.0	191.0	-22.638	-8.778
348.0	189.0	10.107	-13.997
348.0	193.0	-12.394	-11.104
348.0	224.0	-20.996	-14.291
348.0	187.0	-23.185	15.796
348.0	196.0	2.444	2.541
360.0	191.0	-22.149	-9.13
360.0	189.0	10.107	-13.997
360.0	193.0	-12.961	-10.909
360.0	224.0	-20.996	-14.291
360.0	187.0	-23.342	16.343
360.0	196.0	1.935	2.835
372.0	191.0	-21.661	-9.384
372.0	189.0	10.107	-13.997
372.0	193.0	-13.528	-10.654
372.0	224.0	-20.996	-14.291
372.0	187.0	-23.479	16.851
372.0	196.0	1.427	3.187
384.0	191.0	-21.231	-9.638
384.0	189.0	10.107	-13.997
384.0	193.0	-14.115	-10.478
384.0	224.0	-21.074	-14.291
384.0	187.0	-23.694	17.399
384.0	196.0	0.997	3.538
396.0	191.0	-20.859	-9.99
396.0	189.0	10.107	-13.997
396.0	193.0	-14.623	-10.302
396.0	224.0	-21.074	-14.291
396.0	187.0	-23.831	17.907
396.0	196.0	0.489	3.832
408.0	191.0	-20.488	-10.342
408.0	189.0	10.107	-13.997
408.0	193.0	-15.17	-10.048
408.0	224.0	-21.074	-14.291
408.0	187.0	-24.046	18.337
408.0	196.0	0.0	4.184
420.0	191.0	-20.136	-10.693
420.0	189.0	10.107	-13.997
420.0	193.0	-15.757	-9.853
420.0	224.0	-21.074	-14.291
420.0	187.0	-24.261	18.885
420.0	196.0	-0.508	4.535
432.0	191.0	-19.784	-11.045
432.0	189.0	10.107	-13.997
432.0	193.0	-16.343	-9.618
432.0	224.0	-21.074	-14.291
432.0	187.0	-24.339	19.276
432.0	196.0	-0.997	4.887
444.0	191.0	-19.432	-11.397
444.0	189.0	10.107	-13.997
444.0	193.0	-17.047	-9.501
444.0	224.0	-21.074	-14.291
444.0	187.0	-24.339	19.588
444.0	196.0	-1.505	5.2
456.0	189.0	10.107	-13.997
456.0	193.0	-17.907	-9.501
456.0	224.0	-21.074	-14.291
456.0	187.0	-24.339	19.843
456.0	196.0	-2.014	5.513
468.0	189.0	10.107	-13.997
468.0	193.0	-18.767	-9.501
468.0	224.0	-21.074	-14.291
468.0	187.0	-22.834	17.253
468.0	196.0	-2.522	5.865
480.0	187.0	-21.191	14.429
480.0	196.0	-2.952	6.217
480.0	225.0	-21.074	-14.291
492.0	196.0	-3.46	6.569
492.0	225.0	-21.074	-14.291
504.0	225.0	-21.074	-14.291
504.0	197.0	-4.047	6.842
504.0	201.0	4.496	-17.086
516.0	225.0	-21.074	-14.291
516.0	197.0	-4.75	7.116
516.0	201.0	3.91	-16.617
528.0	225.0	-21.074	-14.291
528.0	197.0	-5.22	7.272
528.0	201.0	3.323	-16.187
540.0	225.0	-21.035	-14.291
540.0	197.0	-5.65	7.351
540.0	201.0	3.05	-15.913
552.0	225.0	-21.035	-14.291
552.0	197.0	-6.138	7.546
552.0	201.0	3.05	-15.913
552.0	194.0	22.736	-8.993
564.0	225.0	-20.996	-14.291
564.0	197.0	-6.705	7.702
564.0	201.0	3.05	-15.913
564.0	194.0	22.13	-8.543
576.0	225.0	-20.996	-14.291
576.0	197.0	-7.292	7.976
576.0	201.0	3.05	-15.913
576.0	194.0	21.582	-7.878
588.0	225.0	-20.996	-14.291
588.0	197.0	-7.878	8.172
588.0	201.0	3.05	-15.913
588.0	194.0	21.152	-7.214
600.0	225.0	-20.976	-14.291
600.0	197.0	-8.308	8.25
600.0	201.0	3.05	-15.913
600.0	194.0	21.348	-6.705
612.0	225.0	-20.976	-14.291
612.0	197.0	-8.797	8.328
612.0	201.0	3.05	-15.913
612.0	194.0	21.622	-6.275
624.0	225.0	-20.937	-14.291
624.0	197.0	-9.521	8.523
624.0	201.0	3.05	-15.913
624.0	194.0	21.817	-5.728
636.0	225.0	-20.937	-14.251
636.0	197.0	-10.302	8.602
636.0	201.0	3.05	-15.913
636.0	194.0	22.013	-5.024
648.0	225.0	-20.898	-14.251
648.0	197.0	-10.733	8.68
648.0	201.0	3.05	-15.913
648.0	194.0	22.013	-3.969
660.0	225.0	-20.898	-14.251
660.0	197.0	-11.026	8.875
660.0	201.0	3.05	-15.913
660.0	194.0	22.052	-2.913
672.0	225.0	-20.898	-14.251
672.0	197.0	-11.671	9.032
672.0	201.0	3.05	-15.913
672.0	194.0	22.071	-2.131
684.0	225.0	-20.859	-14.251
684.0	197.0	-12.257	9.227
684.0	201.0	3.05	-15.913
684.0	194.0	22.032	-1.466
696.0	225.0	-20.859	-14.251
696.0	197.0	-12.746	9.462
696.0	201.0	3.05	-15.913
696.0	194.0	22.032	-0.86
708.0	225.0	-20.82	-14.251
708.0	197.0	-13.039	9.736
708.0	201.0	3.05	-15.913
708.0	194.0	21.993	-0.235
720.0	197.0	-13.391	9.911
720.0	201.0	3.05	-15.913
720.0	194.0	21.973	0.43
720.0	226.0	-20.82	-14.251
732.0	197.0	-13.743	10.166
732.0	201.0	3.05	-15.913
732.0	194.0	21.934	1.036
732.0	226.0	-20.82	-14.251
744.0	194.0	21.856	1.74
744.0	226.0	-20.781	-14.251
744.0	198.0	-14.251	10.087
744.0	202.0	3.05	-15.913
756.0	194.0	21.778	2.346
756.0	226.0	-20.781	-14.212
756.0	198.0	-14.76	10.009
756.0	202.0	3.05	-15.913
768.0	194.0	21.7	3.05
768.0	226.0	-20.761	-14.212
768.0	198.0	-15.327	9.911
768.0	202.0	3.05	-15.913
780.0	194.0	21.7	3.714
780.0	226.0	-20.761	-14.212
780.0	198.0	-15.972	9.911
780.0	202.0	3.05	-15.913
792.0	226.0	-20.761	-14.212
792.0	198.0	-16.695	9.911
792.0	202.0	3.05	-15.913
804.0	226.0	-20.722	-14.212
804.0	198.0	-17.067	10.087
804.0	202.0	3.05	-15.913
816.0	226.0	-20.722	-14.212
816.0	198.0	-17.34	10.166
816.0	202.0	3.05	-15.913
828.0	226.0	-20.683	-14.212
828.0	198.0	-17.614	10.361
828.0	202.0	3.05	-15.913
840.0	226.0	-20.683	-14.212
840.0	198.0	-17.985	11.065
840.0	202.0	3.05	-15.913
852.0	226.0	-20.683	-14.212
852.0	198.0	-18.279	11.769
852.0	202.0	3.05	-15.913
864.0	226.0	-20.644	-14.212
864.0	198.0	-18.709	12.355
864.0	202.0	3.05	-15.913
876.0	226.0	-20.644	-14.173
876.0	198.0	-19.139	12.903
876.0	202.0	3.05	-15.913
888.0	226.0	-20.605	-14.173
888.0	198.0	-19.412	13.411
888.0	202.0	3.05	-15.913
900.0	226.0	-20.605	-14.173
900.0	198.0	-19.647	13.958
900.0	202.0	3.05	-15.913
912.0	226.0	-20.566	-14.173
912.0	198.0	-20.077	14.388
912.0	202.0	3.05	-15.913
924.0	226.0	-20.566	-14.173
924.0	198.0	-20.507	14.818
924.0	202.0	3.05	-15.913
936.0	226.0	-20.566	-14.173
936.0	198.0	-20.937	15.288
936.0	202.0	3.05	-15.913
948.0	226.0	-20.546	-14.173
948.0	198.0	-21.367	15.718
948.0	202.0	3.05	-15.913
960.0	198.0	-21.641	16.148
960.0	202.0	3.05	-15.913
960.0	227.0	-20.546	-14.173
